corporate_identification_number,company_name,registered_state,date,rank
U92490UP2020PTC126392,CREATIVEMOVIE ENTERTAINMENT PRIVATELIMITED,Uttar Pradesh,2020-01-30,2
U52603UP2020PTC126373,AARCHY MARKETING PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U80902UP2020NPL126404,BLACKPOTTERY FOUNDATION,Uttar Pradesh,2020-01-30,2
U80904UP2020PTC126412,ARSTED EDUCATION PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U80904UP2020PTC126416,PUCHOTO EDUCATION PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U36990UP2020FTC126396,BESTLY PRECISION TECHNOLOGY PRIVATELIMITED,Uttar Pradesh,2020-01-30,2
U16009UP2020PTC126383,UPATI INDUSTRIES PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U51909UP2020PTC126364,COLIV CERAMIC PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U51909UP2020PTC126384,KANPUR TRADEMART PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U65990UP2020PLN126361,SHAMCARE MUTUAL BENEFIT NIDHI LIMITED,Uttar Pradesh,2020-01-30,2
U65990UP2020PLN126366,N.GRAMIN NIDHI LIMITED,Uttar Pradesh,2020-01-30,2
U65990UP2020PLN126380,AWADH GRAM VIKASH NIDHI LIMITED,Uttar Pradesh,2020-01-30,2
U65990UP2020PTC126377,YATHARTH MICRO FINANCE PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U72900UP2020PTC126370,GINDOWA TECHNOLOGIES PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U72900UP2020PTC126397,INFORY PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U72900UP2020PTC126398,AUCTOMATE TECHNOLOGIES PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U72900UP2020PTC126403,GSYNERGY INDIA PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U72900UP2020PTC126405,RUITLABS INDIA PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U72900UP2020PTC126417,ZAMEEN XPERT PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U72900UP2020PTC126419,SOURCE CODE AUTOMATION PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U73200UP2020PTC126388,MONARK S4S PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U45201UP2020PTC126365,LONGWIN ENVIRONMENTAL TECHNOLOGY INDIAPRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U45201UP2020PTC126374,MALTI TOTAL SOLUTION PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U45201UP2020PTC126386,STRUQTIVE INFRA SERVICES PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U45201UP2020PTC126394,SATYAMURTHY INFRATECH PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U52208UP2020PTC126422,AMAR SPIRITS PRIVATE LIMITED,Uttar Pradesh,2020-01-30,2
U74999UP2020OPC126308,URR CABLE INDUSTRIES (OPC) PRIVATELIMITED,Uttar Pradesh,2020-01-29,3
U24230UP2020PTC126290,CERXA LIFESCIENCES AND PHARMACEUTICALSPRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74999UP2020PLC126289,TANISHKA INDIA MUILTI SERVICE LIMITED,Uttar Pradesh,2020-01-29,3
U70109UP2020PTC126299,AHG BUILDERS PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74999UP2020PTC126294,BEEFORD MARKETING PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U70109UP2020PTC126313,TOWN HOLD REAL ESTATE PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74999UP2020PTC126295,DOMUSHYGIENE CONSUMER CARE PRIVATELIMITED,Uttar Pradesh,2020-01-29,3
U70109UP2020PTC126340,ASHIYANARAJ INFRATECH PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74999UP2020PTC126305,OMELEVATOR PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U70200UP2020PTC126353,SATYA SEWA DEVELOPERS & PROMOTERSPRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74999UP2020PTC126316,XMORE TECHNOLOGIES PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U29306UP2020PTC126325,SAKASH APPLIANCES PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74999UP2020PTC126328,BLUEHAWK ELECTRIC VEHICLES INDIA PRIVATELIMITED,Uttar Pradesh,2020-01-29,3
U31909UP2020OPC126315,KRISTONE INNOVATIVE SOLUTIONS (OPC)PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74999UP2020PTC126330,SHREE VRUDDHI ASTRO PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U02000UP2020PTC126346,BHOOMI HERBAL BIO PLANTEC TECHNOLOGYPRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74999UP2020PTC126336,JOYFUL LIFE PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U67190UP2020PTC126287,FUTURE BRIGHT SERVICES PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74999UP2020PTC126337,AKASHUDAAN INFRA PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U70100UP2020PTC126291,JAYSHRI REAL ESTATE AND DIGITAL SERVICESPRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74999UP2020PTC126343,POWERPROFIT TECHNOLOGIES PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U72200UP2020PTC126326,HADI ENTERPRISES PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74999UP2020PTC126352,SECURE SERVICE GLOBAL SECURITY PRIVATELIMITED,Uttar Pradesh,2020-01-29,3
U95000UP2020PTC126347,HELF AT HOME SERVICES PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74999UP2020PTC126359,RAJKALI ENTERTAINMENT PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U15134UP2020PTC126342,AB WAZIRI FOODS TRADING PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U64201UP2020PTC126298,FROG SERVICES PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U15490UP2020PTC126332,ATHRAV MANAGEMENT PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U65929UP2020PLN126304,MOOLMUDRA CARE NIDHI LIMITED,Uttar Pradesh,2020-01-29,3
U55209UP2020PTC126334,STAFFORD HOLIDAYS PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U45309UP2020PTC126307,RAJAWAT ENCLAVE PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U55209UP2020PTC126358,SPARTA INN PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U45309UP2020PTC126335,VIRIBUS DESIGN BUILD PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U63030UP2020PTC126309,AIRDASH TRAVELS AND EVENTS PRIVATELIMITED,Uttar Pradesh,2020-01-29,3
U45400UP2020PTC126351,AMBEYVALLEY CAREER PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U85199UP2020NPL126318,NVS METAL FOUNDATION,Uttar Pradesh,2020-01-29,3
U74910UP2020PTC126338,PREPONDERANT OUTSOURCING MANAGEMENTPRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U85300UP2020NPL126310,VICTOR MICRO BENEFIT FOUNDATION,Uttar Pradesh,2020-01-29,3
U85300UP2020NPL126317,CHAMPION MICROCREDIT FOUNDATION,Uttar Pradesh,2020-01-29,3
U85300UP2020NPL126331,BUNDELKHAND FOOD PROCESSIING ASSOCIATION,Uttar Pradesh,2020-01-29,3
U85300UP2020NPL126349,DEVIPATAN WELFARE FOUNDATION,Uttar Pradesh,2020-01-29,3
U85300UP2020PTC126324,UMAR HEALTHCARE PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U92490UP2020PTC126333,FITVILLA FITNESS CENTRE PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U92490UP2020PTC126354,FRISKY EVENTS AND PROMOTIONS PRIVATELIMITED,Uttar Pradesh,2020-01-29,3
U52520UP2020PTC126327,HIRECASA MARKETING PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U52602UP2020PTC126323,ZUZU RETAIL INDIA PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U80900UP2020PTC126300,GURUDRONA MENTORS PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U80903UP2020PTC126302,VIDYANIDHI GENEXT SOLUTIONS PRIVATELIMITED,Uttar Pradesh,2020-01-29,3
U85100UP2020NPL126360,AHANA AARUSH FOUNDATION,Uttar Pradesh,2020-01-29,3
U85100UP2020PTC126296,MIRUS CRITICAL CARE HEALTH CENTREPRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U36109UP2020PTC126321,VASHISTH INTERIORS PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U15549UP2020PTC126322,KATORE CHATORE PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U51909UP2020PTC126311,NANAKCHAND DISTRIBUTORS PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U51909UP2020PTC126319,FLIKKAR SERVICES PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U51909UP2020PTC126344,SHAHID & MUSTAFA TRADERS PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U51909UP2020PTC126348,MEDIVENTIS ENDEAVORS PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U65990UP2020PLN126297,AYUSH BENEFITS NIDHI LIMITED,Uttar Pradesh,2020-01-29,3
U67100UP2020PTC126341,SHREE KULDIPSINGH THAKUR MICRO FINANCEPRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U72900UP2020PTC126286,SECURE RPO PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U72900UP2020PTC126288,INNOVATIVE MARKETING MANAGEMENT PRIVATELIMITED,Uttar Pradesh,2020-01-29,3
U72900UP2020PTC126303,7SKY TECHNOLOGY PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U72900UP2020PTC126306,ONLIVE SERVER PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U72900UP2020PTC126312,LINUXPECT PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U72900UP2020PTC126329,TECHDERA SERVICES PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U72900UP2020PTC126350,ZIGGAMART SOFTWARE PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U72900UP2020PTC126356,RAM TECHART DIGITAL SOLUTIONS PRIVATELIMITED,Uttar Pradesh,2020-01-29,3
U45201UP2020PTC126292,INOFNITY PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U45201UP2020PTC126314,YTRACK SOLUTIONS PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U45201UP2020PTC126339,RUDRATECH INFRA PROJECTS PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U45203UP2020PTC126301,SD TANYA DEVELOPERS PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74140UP2020PTC126345,DWARIKA CAPITAL PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U22300UP2020PTC126320,CHARCHAAAJKI MEDIA PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U52200UP2020PTC126357,SNG ALLIANCE PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U52311UP2020OPC126293,SHARMA MEDICOS (OPC) PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U52339UP2020PTC126355,MANNPURAN RETAIL INDIA PRIVATE LIMITED,Uttar Pradesh,2020-01-29,3
U74999UP2020PTC126231,NARITVAM CARE PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U01100UP2020PTC126248,DS VALLEY FARMS PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U74999UP2020PTC126235,QD MED PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U01111UP2020PTC126277,VARTUL AGRO FARMER PRODUCER COMPANYLIMITED,Uttar Pradesh,2020-01-28,4
U74999UP2020PTC126239,VIP TECHINDIA PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U70109UP2020PTC126227,SAPELITE HOMES PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U74999UP2020PTC126247,SUPCENTRA PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U70109UP2020PTC126243,ASSISTANA PROPERTY SERVICES PRIVATELIMITED,Uttar Pradesh,2020-01-28,4
U74999UP2020PTC126252,AYONEEJA SERVICES PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U70109UP2020PTC126265,ORIONS INFRATECH AND REAL ESTATE PRIVATELIMITED,Uttar Pradesh,2020-01-28,4
U74999UP2020PTC126254,OAKLAND BUSINESS SERVICES PRIVATELIMITED,Uttar Pradesh,2020-01-28,4
U29269UP2020PTC126234,NIKUMBLA CONCRETE INDIA PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U74999UP2020PTC126258,MORGAN TRIBUTE CONSULTING PRIVATELIMITED,Uttar Pradesh,2020-01-28,4
U29309UP2020PTC126284,EVERBRIGHT ENERGY -SAVING TECHNOLOGYPRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U74999UP2020PTC126285,MEVVIJ CONSULTANCY PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U31900UP2020PTC126257,FASTAN ELECTRIC PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U65929UP2020PLN126250,ARYA MANGAL NIDHI LIMITED,Uttar Pradesh,2020-01-28,4
U32309UP2020PTC126273,LADIAM PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U45500UP2020PTC126261,NEXGEN INDOZ PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U25209UP2020PTC126267,A.S.A. PLASTIC PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U74920UP2020PTC126281,AUXIA PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U70100UP2020PTC126259,OM FABRICATORS PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U72200UP2020PTC126270,QUICKMONEY TECHNOLOGY PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U93000UP2020PTC126236,TAXWAL INDIA PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U15400UP2020PTC126260,MAGICAL MOMOS PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U55209UP2020PTC126275,FIRST MEAL FOOD AND HOSPITALITY INDIAPRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U60200UP2020PTC126274,VAYUSUTA LOGISTIC PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U60231UP2020PTC126268,SHRI RB BULK CARRIER PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U63000UP2020PTC126229,RELIABLE MARINE AND TECHNICAL MANAGEMENTPRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U63000UP2020PTC126266,HIGHQ HOLIDAYS PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U63030UP2020PTC126226,TRIPCOPS PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U85190UP2020PTC126280,AR AWF RA PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U90002UP2020PTC126246,PRIMESEAL WATERPROOFING AND GENERALMAINTENANCE PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U52602UP2020PTC126262,TARVE MART PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U52609UP2020OPC126282,INSHA INDUSTRIES (OPC) PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U80100UP2020PTC126272,ATMABODH INNOVATION PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U33119UP2020PTC126264,LEMAN HEALTHCARE PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U74900UP2020PTC126233,AR COOLING SYSTEMS PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U15549UP2020PTC126245,FIPPLE 56 FOODS PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U15549UP2020PTC126263,JSM FOODS AND BEVERAGES PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U51909UP2020OPC126253,SUPRANSHU TRADE & MARKETING (OPC)PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U51909UP2020PTC126228,CHAK DE INDIA MULTITRADE PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U51909UP2020PTC126237,ABSS MARKETING PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U51909UP2020PTC126255,PETROGULF OIL PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U51909UP2020PTC126256,ADORACION INDIA PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U51909UP2020PTC126278,SRI MAHALAXMI UNIVERSE PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U65990UP2020PLN126232,VARSA NIDHI LIMITED,Uttar Pradesh,2020-01-28,4
U65999UP2020PLN126244,KASIA INDIA NIDHI LIMITED,Uttar Pradesh,2020-01-28,4
U72900UP2020OPC126276,DR STEVE TECHNOLOGY (OPC) PRIVATELIMITED,Uttar Pradesh,2020-01-28,4
U72900UP2020PTC126230,ARVADA EXCEL PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U72900UP2020PTC126242,PAISAGO TECHNOLOGY PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U72900UP2020PTC126249,AUTO RYTHM TECHNOLOGIES PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U72900UP2020PTC126269,GOMONEY TECHNOLOGY PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U72900UP2020PTC126279,WOOST INTERNET PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U72900UP2020PTC126283,INSTAMONEY TECHNOLOGY PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U73100UP2020PTC126238,AR INFINITY SOLUTIONS PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U45202UP2020PTC126271,AVYAYAH CONSTRUCTION BUILDER ANDDEVELOPERS PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U52100UP2020PTC126241,STOCKHOLM WATCHES PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U52200UP2020PTC126240,NORTHSTAR MULTICARE PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U52209UP2020PTC126251,SUZO DAILY NEEDS PRIVATE LIMITED,Uttar Pradesh,2020-01-28,4
U74999UP2020OPC126183,SANAV ENERGY (OPC) PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U01110UP2020PTC126220,GREEN BIOCROP PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U74999UP2020OPC126197,KAWALPATTI HUMAN RESOURCES SERVICE (OPC)PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U24110UP2020PTC126213,IGCS HERBS PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U74999UP2020PTC126176,FRUDENCE CONSULTING SERVICES PRIVATELIMITED,Uttar Pradesh,2020-01-27,5
U24240UP2020PTC126208,RAMAVI PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U74999UP2020PTC126181,UNIHUB EDUCATION PORTAL INDIA PRIVATELIMITED,Uttar Pradesh,2020-01-27,5
U24249UP2020PTC126202,VCORP FLAVOURS PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U74999UP2020PTC126203,VALE N DALE LIFE SCIENCE PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U24290UP2020PTC126217,BEZOND HIED PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U74999UP2020PTC126205,ANSHENG CHEMICAL INDUSTRY (INDIA)PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U70200UP2020PTC126194,KING PALACE INFRA PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U74999UP2020PTC126216,STYLE ZONE BABY PRODUCTS PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U28100UP2020PTC126193,CUSTOMISED STEEL BUILDING PRIVATELIMITED,Uttar Pradesh,2020-01-27,5
U45209UP2020PTC126201,AISAP BUILDER AND CONTRACTOR PRIVATELIMITED,Uttar Pradesh,2020-01-27,5
U28994UP2020PTC126198,NORTHSTONE BUILDTECH PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U45309UP2020OPC126186,DIVY CONTRACTOR & HR SERVICES (OPC)PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U28994UP2020PTC126199,KUANDKA STEELS PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U45400UP2020PTC126196,LOGIGO DEVELOPERS PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U31900UP2020PTC126224,KLITICS TECHNOLOGIES R&D INDIA PRIVATELIMITED,Uttar Pradesh,2020-01-27,5
U72500UP2020PTC126221,REFRAME REAL ESTATE PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U01409UP2020PTC126195,KAIMUP INTERNATIONAL PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U72501UP2020PTC126209,POPMONEY TECHNOLOGY PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U24304UP2020PTC126219,REHUMAN PHARMACEUTICALS PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U74994UP2020PTC126207,TRIVENIMALL PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U45100UP2020PTC126225,MANTRA KINGDOM PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U72200UP2020PTC126189,TECHNANZIA INFOTECH PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U72200UP2020PTC126215,ARAK ELITE PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U93090UP2020PTC126218,AB CROWN PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U93090UP2020PTC126223,EXPRESSAPP COMMUNICATIONS PRIVATELIMITED,Uttar Pradesh,2020-01-27,5
U15135UP2020PTC126182,TERRIFIC FOOD AND BEVERAGES PRIVATELIMITED,Uttar Pradesh,2020-01-27,5
U15141UP2020PTC126214,GRAMIN BAZAR MART PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U63030UP2020PTC126212,SUFI TRAVELS PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U52602UP2020PTC126204,S2S WHOLESALE PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U80901UP2020PTC126177,VIJSUN OVERSEAS EDUCATION INDIA PRIVATELIMITED,Uttar Pradesh,2020-01-27,5
U33112UP2020PTC126192,SEGMED PHARMACEUTICALS PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U15549UP2020PTC126206,XOXOCHEF PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U51909UP2020PTC126188,SHINAYA FURNITURE PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U65990UP2020PLN126179,SERV KALYAN VIKAS NIDHI LIMITED,Uttar Pradesh,2020-01-27,5
U65991UP2020PLN126190,KISAN SAMRIDDHI NIDHI LIMITED,Uttar Pradesh,2020-01-27,5
U72900UP2020PTC126184,VRYX FUTURETECH PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U72900UP2020PTC126185,OUR WORLD COMMUNICATION PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U72900UP2020PTC126187,INKUBIS SOLUTION PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U72900UP2020PTC126200,URBAN IT LABS PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U72900UP2020PTC126210,TECHOBRIE IT SERVICES PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U72900UP2020PTC126211,SYNTAXIVE TECHNOLOGIES PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U22219UP2020PTC126222,AAR SUPPLIER AND SERVICES PRIVATELIMITED,Uttar Pradesh,2020-01-27,5
U52190UP2020PTC126180,SCORPION SCOTSWAY PRIVATE LIMITED,Uttar Pradesh,2020-01-27,5
U52300UP2020PLC126191,LAYAGOLD LIMITED,Uttar Pradesh,2020-01-27,5
U74999UP2020OPC126136,AGHI ADVISORS (OPC) PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U01100UP2020PTC126173,VERDENT ORGANICS PRODUCER COMPANYLIMITED,Uttar Pradesh,2020-01-24,6
U74999UP2020OPC126161,SKILLSTRIDE VENTURES (OPC) PRIVATELIMITED,Uttar Pradesh,2020-01-24,6
U70200UP2020PTC126175,RFA ASSOCIATES PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U74999UP2020PTC126132,NEUGLOBAL VICTORY ENTERPRISES PRIVATELIMITED,Uttar Pradesh,2020-01-24,6
U27109UP2020PLC126148,MLG STEELS LIMITED,Uttar Pradesh,2020-01-24,6
U74999UP2020PTC126145,SAVYA JEWELS PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U29308UP2020OPC126150,AEPSOL INSTALL CONCEPT (OPC) PRIVATELIMITED,Uttar Pradesh,2020-01-24,6
U74999UP2020PTC126169,STEELION BUILDING SOLUTIONS PRIVATELIMITED,Uttar Pradesh,2020-01-24,6
U31909UP2020PTC126137,RIGHTCAREER DIGITAL INDIA PRIVATELIMITED,Uttar Pradesh,2020-01-24,6
U45209UP2020PTC126143,MC DESIGN & CONSTRUCTION PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U31909UP2020PTC126155,SPINFLUENCE INDUSTRIES PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U45209UP2020PTC126171,SHRI GANGE BUILDTECH PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U32109UP2020PTC126146,EMTRONICS INNOVATIONS PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U45309UP2020PTC126126,SKYGREEN INFRATECH PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U33100UP2020PTC126165,FAIRMEDICS PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U45309UP2020PTC126134,JASGANGA INFRASTRUCTURE PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U11100UP2020PTC126156,SHAKUNTALAM GAS PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U45309UP2020PTC126141,NKA CONSTRUCTION PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U24299UP2020PTC126166,FARGONICS INDIA PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U45400UP2020PTC126151,A.Y. GLOBAL CONTRACTOR PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U24304UP2020PTC126164,FIVESTARBADDI PHARMACEUTICAL PRIVATELIMITED,Uttar Pradesh,2020-01-24,6
U51100UP2020FTC126174,DONGYEDIAN PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U70100UP2020PTC126158,SHIVANI GREEN CITY PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U74994UP2020PTC126147,SIDDHANT AGGREGATORS PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U72200UP2020PTC126144,PARI SOFT LABS PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U93000UP2020PTC126160,CRETORIAL MEDIA SERVICES PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U93000UP2020PTC126172,EMINENCIA DIGITAL PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U60220UP2020PTC126139,LOGIGO VENTURES PRIVATE LIMITED,Uttar Pradesh,2020-01-24,6
U63000UP2020PTC126170,LIGHT SPEED BUSINESS SERVICES PRIVATELIMITED,Uttar Pradesh,2020-01-24,6
